id,name,is_land,is_sea,good,dist_to_iron,dist_to_coal,paired_score,status,owner_tag,start_pop,total_life_rating
2147,Morelos,True,False,coal,2,0,2,PASS,CLM,,30
2148,Reynosa,True,False,coal,2,0,2,PASS,CLM,,35
2149,Matamoros,True,False,cattle,3,1,3,PASS,CLM,,30
2150,Ciudad Victoria,True,False,cattle,2,1,2,PASS,CLM,,35
2151,Saltillo,True,False,dye,2,2,2,PASS,CLM,,35
2152,Monclova,True,False,dye,1,1,1,PASS,CLM,,30
2153,Durango,True,False,cattle,2,3,3,PASS,CLM,,35
2154,Santa Maria del Oro,True,False,grain,1,2,2,PASS,CLM,,35
2155,Torreon,True,False,cattle,2,2,2,PASS,CLM,,35
2156,Mazatlan,True,False,cattle,2,4,4,PASS,CLM,,35
2157,Culiacan,True,False,cattle,1,3,3,PASS,CLM,,35
2158,Zacatecas,True,False,grain,1,3,3,PASS,CLM,,35
2159,San Luis Potosi,True,False,grain,2,3,3,PASS,CLM,,35
2160,Aguascalientes,True,False,iron,0,4,4,PASS,CLM,,35
2161,Tepic,True,False,fish,1,4,4,PASS,CLM,,35
2162,Veracruz,True,False,grain,1,3,3,PASS,CLM,,35
2163,Tampico,True,False,fish,2,2,2,PASS,CLM,,35
2164,Mintatitlan,True,False,iron,0,4,4,PASS,CLM,,35
2165,Villahermosa,True,False,coffee,1,5,5,PASS,CLM,,30
2166,Guadalajara,True,False,timber,1,5,5,PASS,CLM,,35
2167,Guanajuato,True,False,grain,1,4,4,PASS,CLM,,35
2168,Puerto Vallarta,True,False,fish,2,5,5,PASS,CLM,,35
2169,Colima,True,False,fish,2,5,5,PASS,CLM,,35
2170,Morelia,True,False,wool,2,4,4,PASS,CLM,,35
2171,Los Alaniles,True,False,grain,3,5,5,PASS,CLM,,35
2172,Mexico City,True,False,precious_goods,2,4,4,PASS,CLM,,40
2173,Queretaro,True,False,fruit,2,3,3,PASS,CLM,,35
2174,Toluca,True,False,grain,3,4,4,PASS,CLM,,35
2175,Tulacingo,True,False,grain,1,3,3,PASS,CLM,,35
2176,Puebla,True,False,dye,2,4,4,PASS,CLM,,35
2177,Oaxaca,True,False,coffee,1,4,4,PASS,CLM,,35
2178,Collataro,True,False,grain,2,5,5,PASS,CLM,,35
2179,Acapuilco,True,False,grain,2,5,5,PASS,CLM,,35
2180,Chilpancingo,True,False,cattle,2,5,5,PASS,CLM,,35
2181,Tuxtla,True,False,cotton,1,5,5,PASS,CLM,,30
2182,Tapachula,True,False,cotton,1,4,4,PASS,CLM,,30
2183,Merida,True,False,grain,3,6,6,WARN,CLM,,30
2184,Campeche,True,False,timber,2,5,5,PASS,CLM,,30
2185,Bacalar,True,False,timber,3,5,5,PASS,CLM,,30
2186,Guatemala,True,False,coffee,2,3,3,PASS,CLM,,31
2187,Quetzaltenango,True,False,iron,0,4,4,PASS,CLM,,31
2188,Puerto Barrios,True,False,wool,1,3,3,PASS,CLM,,31
2189,Sayaxche,True,False,timber,2,4,4,PASS,CLM,,31
2190,Belize,True,False,fruit,2,4,4,PASS,CLM,,30
2191,San Salvador,True,False,coffee,3,3,3,PASS,CLM,,32
2192,San Miguel,True,False,tropical_wood,3,3,3,PASS,CLM,,30
2193,Comayagua,True,False,fruit,3,2,3,PASS,CLM,,31
2194,San Pedro Sula,True,False,grain,2,2,2,PASS,CLM,,31
2195,La Ceiba,True,False,fruit,3,1,3,PASS,CLM,,31
2196,Puerto Lempira,True,False,coal,4,0,4,PASS,CLM,,31
2197,Managua,True,False,coffee,3,2,3,PASS,CLM,,31
2198,Rivas,True,False,fish,2,2,2,PASS,CLM,,31
2199,Le�n,True,False,coffee,4,2,4,PASS,CLM,,31
2200,Bluefields,True,False,fruit,3,1,3,PASS,CLM,,31
2201,San Jose,True,False,iron,0,4,4,PASS,CLM,,31
2202,Liberia,True,False,fruit,1,3,3,PASS,CLM,,31
2203,Limon,True,False,coffee,1,3,3,PASS,CLM,,31
2204,Panama City,True,False,fruit,3,4,4,PASS,CLM,,32
2205,David,True,False,coffee,1,4,4,PASS,CLM,,31
2206,Penonome,True,False,fruit,2,5,5,PASS,CLM,,30
2207,Sainshand,True,False,grain,2,1,2,PASS,CHG,,35
2208,Yaviza,True,False,fruit,2,3,3,PASS,CLM,,31
2209,Havana,True,False,tobacco,-1,-1,-1,ISLAND,SPA,,35
2210,Jagua,True,False,tobacco,-1,-1,-1,ISLAND,SPA,,35
2211,Camaguey,True,False,tobacco,-1,-1,-1,ISLAND,SPA,,35
2212,Santiago de Cuba,True,False,coffee,-1,-1,-1,ISLAND,SPA,,35
2213,Port Au Prince,True,False,coffee,-1,-1,-1,ISLAND,SCA,,35
2214,Santo Domingo,True,False,tobacco,-1,-1,-1,ISLAND,SCA,,35
2215,Cap Haitien,True,False,tobacco,-1,-1,-1,ISLAND,SCA,,35
2216,La Vega,True,False,coffee,-1,-1,-1,ISLAND,SCA,,35
2217,Jamaica,True,False,sulphur,-1,-1,-1,ISLAND,BRG,,35
2218,Cayman Islands,True,False,fruit,-1,-1,-1,ISLAND,SPA,,35
2219,Bahamas,True,False,cotton,-1,-1,-1,ISLAND,VEN,,35
2220,Turks And Caicos,True,False,cotton,-1,-1,-1,ISLAND,VEN,,35
2221,Nanjing,True,False,tea,3,3,3,PASS,MIG,,32
2222,Puerto Rico,True,False,coffee,-1,-1,-1,ISLAND,SCA,,35
2223,Saint Thomas,True,False,tobacco,-1,-1,-1,ISLAND,DUA,,35
2224,Antigua,True,False,fruit,-1,-1,-1,ISLAND,ARA,,35
2225,Montserrat,True,False,cotton,-1,-1,-1,ISLAND,SCA,,35
2226,Tortola,True,False,tobacco,-1,-1,-1,ISLAND,DUA,,35
2227,Saint Kitts,True,False,cotton,-1,-1,-1,ISLAND,SPA,,35
2228,Martinique,True,False,cotton,-1,-1,-1,ISLAND,BRG,,35
2229,Barbados,True,False,tobacco,-1,-1,-1,ISLAND,KRL,,35
2230,Guadeloupe,True,False,fruit,-1,-1,-1,ISLAND,SCA,,35
2231,Saint Lucia,True,False,cotton,-1,-1,-1,ISLAND,ARA,,35
2232,Dominica,True,False,cotton,-1,-1,-1,ISLAND,SPA,,35
2233,Grenada,True,False,cotton,-1,-1,-1,ISLAND,PLC,,35
2234,Curacao,True,False,tobacco,-1,-1,-1,ISLAND,BRG,,35
2235,Aruba,True,False,tobacco,-1,-1,-1,ISLAND,BRG,,35
2236,Saint Martin,True,False,tobacco,-1,-1,-1,ISLAND,DUA,,30
2237,Trinidad,True,False,cotton,-1,-1,-1,ISLAND,CLM,,35
2238,Tobago,True,False,cotton,-1,-1,-1,ISLAND,KRL,,35
2239,Georgetown,True,False,fruit,1,5,5,PASS,CLM,,32
2240,Paramaribo,True,False,iron,0,6,6,WARN,CLM,,32
2241,Cayenne,True,False,timber,1,5,5,PASS,CLM,,32
2242,Mahdia,True,False,tropical_wood,2,4,4,PASS,CLM,,15
2243,Essequibo,True,False,fruit,2,4,4,PASS,CLM,,31
2244,Christmas Island,True,False,fish,-1,-1,-1,ISLAND,SPA,,15
2245,Apetina,True,False,timber,1,5,5,PASS,CLM,,15
2246,Maripasoula,True,False,timber,2,5,5,PASS,CLM,,15
2247,Bogota,True,False,cattle,1,1,1,PASS,CLM,,35
2248,Ibaque,True,False,wool,1,1,1,PASS,CLM,,32
2249,Tunja,True,False,grain,2,1,2,PASS,CLM,,35
2250,Manizales,True,False,iron,0,2,2,PASS,CLM,,32
2251,Cucuta,True,False,coal,1,0,1,PASS,CLM,,32
2252,Medellin,True,False,iron,0,1,1,PASS,CLM,,35
2253,Quibdo,True,False,fish,1,2,2,PASS,CLM,,31
2254,Cartagena de Indias,True,False,fish,1,2,2,PASS,CLM,,33
2255,Barranquilla,True,False,fish,1,1,1,PASS,CLM,,35
2256,Cali,True,False,cattle,1,1,1,PASS,CLM,,35
2257,Popayan,True,False,coal,2,0,2,PASS,CLM,,32
2258,Buenaventura,True,False,fish,2,1,2,PASS,CLM,,32
2259,Pasto,True,False,cattle,2,1,2,PASS,CLM,,32
2260,San Jose del Gauaviare,True,False,timber,2,1,2,PASS,CLM,,20
2261,Obando,True,False,timber,2,2,2,PASS,CLM,,20
2262,Casanare,True,False,cattle,2,2,2,PASS,CLM,,35
2263,El Encanto,True,False,timber,1,1,1,PASS,CLM,,20
2264,Caracas,True,False,coffee,4,2,4,PASS,CLM,,35
2265,Guanare,True,False,fruit,3,1,3,PASS,CLM,,30
2266,Calabozo,True,False,grain,3,2,3,PASS,CLM,,31
2267,Cumana,True,False,coffee,4,3,4,PASS,CLM,,35
2268,San Felipe,True,False,wool,4,1,4,PASS,CLM,,35
2269,Guiria,True,False,coffee,4,4,4,PASS,CLM,,35
2270,Maracaibo,True,False,cattle,2,1,2,PASS,CLM,,32
2271,Valera,True,False,coal,2,0,2,PASS,CLM,,32
2272,Coro,True,False,cattle,3,1,3,PASS,CLM,,32
2273,Barquisimento,True,False,coal,3,0,3,PASS,CLM,,32
2274,Barinas,True,False,cattle,2,1,2,PASS,CLM,,31
2275,Angostura,True,False,timber,3,3,3,PASS,CLM,,31
2276,Curiapo,True,False,fish,3,3,3,PASS,CLM,,32
2277,El Jobal,True,False,fruit,3,2,3,PASS,CLM,,31
2278,San Fernado de Atabapo,True,False,fruit,3,3,3,PASS,CLM,,20
2279,Quito,True,False,fruit,2,2,2,PASS,CLM,,35
2280,Guayaquil,True,False,fruit,3,3,3,PASS,CLM,,35
2281,Esmereldas,True,False,grain,3,2,3,PASS,CLM,,35
2282,Loja,True,False,cattle,3,3,3,PASS,CLM,,32
2283,Zamora,True,False,wool,2,2,2,PASS,CLM,,32
2284,Tena,True,False,timber,1,2,2,PASS,CLM,,32
2285,Galapagos,True,False,fish,-1,-1,-1,ISLAND,CLM,,30
2286,Iquitos,True,False,timber,1,2,2,PASS,CLM,,20
2287,Yurimagues,True,False,timber,2,2,2,PASS,CLM,,31
2288,Yuncos,True,False,fruit,1,3,3,PASS,CLM,,20
2289,Puca Urco,True,False,iron,0,2,2,PASS,CLM,,20
2290,Cajamarca,True,False,coal,1,0,1,PASS,CLM,,35
2291,Piura,True,False,fish,2,2,2,PASS,CLM,,32
2292,Trujillo,True,False,grain,2,1,2,PASS,CLM,,35
2293,Huanuco,True,False,precious_metal,1,1,1,PASS,CLM,,35
2294,Moyobamba,True,False,timber,1,1,1,PASS,CLM,,35
2295,Lima,True,False,cattle,2,2,2,PASS,CLM,,35
2296,Huancavelica,True,False,precious_metal,1,1,1,PASS,CLM,,35
2297,Ica,True,False,fish,2,1,2,PASS,CLM,,35
2298,Huaraz,True,False,wool,2,1,2,PASS,CLM,,35
2299,Ayacucho,True,False,coal,2,0,2,PASS,CLM,,35
2300,Pucallpa,True,False,iron,0,1,1,PASS,CLM,,31
2301,Puerto Maldonado,True,False,fruit,1,2,2,PASS,CLM,,31
2302,Cusco,True,False,wool,1,1,1,PASS,CLM,,35
2303,Puno,True,False,iron,0,2,2,PASS,CLM,,35
2304,Arequipa,True,False,sulphur,1,1,1,PASS,CLM,,20
2305,Antofagasta,True,False,wool,1,2,2,PASS,INC,,15
2306,Sorocaba,True,False,coffee,1,3,3,PASS,LOT,,35
2307,Iquique,True,False,cattle,1,4,4,PASS,INC,,15
2308,Arica,True,False,wool,1,3,3,PASS,INC,,15
2309,Calama,True,False,fish,2,3,3,PASS,INC,,15
2310,La Paz,True,False,cattle,1,3,3,PASS,INC,,35
2311,Cochabamba,True,False,fruit,1,4,4,PASS,INC,,35
2312,Oruro,True,False,iron,0,4,4,PASS,INC,,10
2313,Chuquisaca,True,False,wool,1,3,3,PASS,INC,,35
2314,Potosi,True,False,grain,1,3,3,PASS,INC,,15
2315,Tarija,True,False,wool,2,3,3,PASS,INC,,35
2316,Santa Cruz,True,False,fruit,2,3,3,PASS,,,30
2317,San Ignacio,True,False,tropical_wood,3,2,3,PASS,,,25
2318,Robore,True,False,wool,2,2,2,PASS,,,30
2319,Santa Ana,True,False,timber,2,3,3,PASS,INC,,31
2320,Riberalta,True,False,timber,2,3,3,PASS,,,25
2321,Cobija,True,False,tropical_wood,1,3,3,PASS,,,31
2322,Copiapo,True,False,iron,0,1,1,PASS,INC,,35
2323,La Serena,True,False,coal,1,0,1,PASS,INC,,35
2324,Santiago,True,False,grain,2,2,2,PASS,INC,,35
2325,Valparaiso,True,False,fruit,1,2,2,PASS,INC,,35
2326,Vina del Mar,True,False,cattle,2,1,2,PASS,INC,,35
2327,Talca,True,False,grain,1,3,3,PASS,INC,,35
2328,Valdivia,True,False,grain,2,4,4,PASS,,,35
2329,Temuco,True,False,wool,1,4,4,PASS,,,35
2330,Cauquenes,True,False,iron,0,3,3,PASS,INC,,35
2331,Chillan,True,False,iron,0,4,4,PASS,,,35
2332,Osorno,True,False,fish,2,3,3,PASS,,,35
2333,Puerto Aisen,True,False,fruit,3,2,3,PASS,,,15
2334,Punta Arenas,True,False,wool,4,1,4,PASS,CHL,,15
2335,Porvenir,True,False,coal,5,0,5,PASS,,,15
2336,Easter Island,True,False,fish,-1,-1,-1,ISLAND,RAP,,10
2337,Fortin Falcon,True,False,tropical_wood,3,3,3,PASS,,,15
2338,Puerto Gaurani,True,False,fish,2,2,2,PASS,,,15
2339,Asuncion,True,False,cattle,3,4,4,PASS,LOT,,35
2340,Pilar,True,False,grain,3,4,4,PASS,LOT,,31
2341,Encarnacion,True,False,timber,2,3,3,PASS,LOT,,31
2342,San Pedro,True,False,wool,2,4,4,PASS,LOT,,31
2343,Concepcion,True,False,fruit,3,3,3,PASS,LOT,,31
2344,Montevideo,True,False,cattle,3,2,3,PASS,LOT,,40
2345,Paysandu,True,False,grain,3,2,3,PASS,LOT,,35
2346,Tacumba,True,False,timber,3,2,3,PASS,LOT,,35
2347,Melo,True,False,fish,2,1,2,PASS,LOT,,35
2348,Buenos Aires,True,False,cattle,4,1,4,PASS,NAN,,35
2349,Junin,True,False,cattle,3,1,3,PASS,NAN,,35
2350,Azul,True,False,coal,4,0,4,PASS,NAN,,35
2351,La Plata,True,False,fish,5,1,5,PASS,NAN,,35
2352,Mar del Plata,True,False,cattle,5,1,5,PASS,NAN,,35
2353,Trenque Lanquen,True,False,grain,3,1,3,PASS,NAN,,15
2354,Bahia Blanca,True,False,wool,4,1,4,PASS,NAN,,35
2355,Carmen,True,False,timber,4,2,4,PASS,NAN,,35
2356,Corrientes,True,False,cattle,3,3,3,PASS,LOT,,31
2357,Curuzu Cuatia,True,False,timber,3,2,3,PASS,LOT,,35
2358,Santo Tomas,True,False,fruit,2,2,2,PASS,LOT,,31
2359,Colon,True,False,cattle,3,3,3,PASS,LOT,,35
2360,Parana,True,False,cattle,3,2,3,PASS,LOT,,35
2361,Santa Espiritu,True,False,grain,2,3,3,PASS,NAN,,35
2362,Reconquista,True,False,cattle,2,3,3,PASS,NAN,,15
2363,Rosario,True,False,cattle,2,2,2,PASS,NAN,,35
2364,Resistencia,True,False,timber,3,4,4,PASS,NAN,,15
2365,Villa Angela,True,False,timber,3,4,4,PASS,NAN,,15
2366,Formosa,True,False,timber,4,4,4,PASS,,,15
2367,Xolotas,True,False,timber,3,4,4,PASS,,,15
2368,Salta,True,False,wool,1,3,3,PASS,INC,,35
2369,Jujuy,True,False,wool,2,4,4,PASS,INC,,31
2370,Cochinoca,True,False,wool,1,3,3,PASS,INC,,31
2371,Equia,True,False,timber,2,4,4,PASS,INC,,31
2372,Rivadavia,True,False,timber,2,4,4,PASS,INC,,15
2373,Tucuman,True,False,fruit,2,4,4,PASS,INC,,35
2374,Catamarca,True,False,wool,1,3,3,PASS,INC,,35
2375,Vinchina,True,False,iron,0,2,2,PASS,INC,,35
2376,Santiago del Estero,True,False,timber,2,4,4,PASS,NAN,,35
2377,Anatuya,True,False,timber,2,4,4,PASS,NAN,,15
2378,Mailin,True,False,timber,1,4,4,PASS,NAN,,35
2379,Cordoba de Argentina,True,False,iron,0,4,4,PASS,NAN,,35
2380,Villa Nueva,True,False,grain,1,4,4,PASS,NAN,,35
2381,Rio Cuarto,True,False,cattle,1,3,3,PASS,NAN,,35
2382,Renanco,True,False,wool,2,2,2,PASS,NAN,,15
2383,San Luis,True,False,grain,1,3,3,PASS,NAN,,35
2384,Mercedes,True,False,cattle,2,3,3,PASS,NAN,,15
2385,La Rioja,True,False,wool,1,2,2,PASS,INC,,35
2386,Santa Rita,True,False,fruit,1,3,3,PASS,NAN,,35
2387,San Juan,True,False,fruit,2,2,2,PASS,INC,,35
2388,Calingasta,True,False,fruit,1,1,1,PASS,INC,,35
2389,Mendoza,True,False,fruit,2,2,2,PASS,INC,,35
2390,San Rafael,True,False,fruit,2,3,3,PASS,NAN,,15
2391,Nequen,True,False,cattle,1,4,4,PASS,,,15
2392,Viedma,True,False,wool,3,3,3,PASS,,,15
2393,Telen,True,False,wool,3,2,3,PASS,NAN,,15
2394,Bariloche,True,False,wool,2,3,3,PASS,,,15
2395,Curaco,True,False,cattle,2,3,3,PASS,NAN,,15
2396,Rawson,True,False,wool,3,4,4,PASS,,,15
2397,Esquel,True,False,wool,3,3,3,PASS,,,15
2398,Puerto Deseado,True,False,wool,4,3,4,PASS,,,15
2399,Rio Galleagos,True,False,wool,4,2,4,PASS,,,15
2400,Rio Grande,True,False,wool,5,1,5,PASS,,,15
2401,Marabitanas,True,False,tobacco,2,2,2,PASS,CLM,,15
2402,Manaus,True,False,tropical_wood,3,3,3,PASS,,,20
2403,Cachoeira,True,False,tobacco,3,3,3,PASS,,,15
2404,Tefe,True,False,tropical_wood,2,3,3,PASS,,,15
2405,Borba,True,False,tropical_wood,3,2,3,PASS,,,15
2406,Cocos Islands,True,False,fish,4,6,6,WARN,TNG,,32
2407,Tabatinga,True,False,timber,2,3,3,PASS,,,15
2408,Oriximina,True,False,tropical_wood,2,4,4,PASS,CLM,,15
2409,Saint Vincent,True,False,cotton,-1,-1,-1,ISLAND,SPA,,35
2410,Belem,True,False,fish,4,2,4,PASS,AMA,,35
2411,Santarem,True,False,grain,4,2,4,PASS,,,20
2412,Obidos,True,False,tropical_wood,3,3,3,PASS,CLM,,20
2413,Maraba,True,False,grain,3,1,3,PASS,,,20
2414,Amapa,True,False,grain,1,3,3,PASS,TUR,,35
2415,Macapa,True,False,tropical_wood,2,4,4,PASS,CLM,,20
2416,Dourados,True,False,fruit,2,2,2,PASS,LOT,,25
2417,Vila Bela,True,False,tobacco,2,1,2,PASS,,,20
2418,Cuiaba,True,False,coal,2,0,2,PASS,,,25
2419,Corumba,True,False,tropical_wood,1,1,1,PASS,LOT,,25
2420,Iguatemi,True,False,sulphur,2,3,3,PASS,LOT,,25
2421,Vila Boa,True,False,tropical_wood,1,1,1,PASS,AMA,,25
2422,Aganja,True,False,fruit,2,1,2,PASS,AMA,,25
2423,Palmas,True,False,fruit,3,1,3,PASS,AMA,,25
2424,Sao Luis,True,False,cattle,5,3,5,PASS,AMA,,35
2425,Chapada,True,False,cotton,4,2,4,PASS,AMA,,25
2426,Teresina,True,False,fruit,4,3,4,PASS,AMA,,35
2427,Oieras,True,False,grain,3,2,3,PASS,AMA,,25
2428,Paraiba,True,False,fruit,5,4,5,PASS,AMA,,35
2429,Fortaleza,True,False,fish,4,3,4,PASS,AMA,,35
2430,Crato,True,False,cotton,4,3,4,PASS,AMA,,25
2431,Natal,True,False,cotton,5,4,5,PASS,AMA,,35
2432,Recife,True,False,coffee,4,4,4,PASS,AMA,,35
2433,Cabrobo,True,False,cotton,4,3,4,PASS,AMA,,25
2434,Maceio,True,False,tobacco,4,4,4,PASS,AMA,,35
2435,Aracaju,True,False,tobacco,3,4,4,PASS,AMA,,35
2436,Salvador de Bahia,True,False,tobacco,2,3,3,PASS,AMA,,35
2437,Juazeiro,True,False,tobacco,3,3,3,PASS,AMA,,25
2438,Vila do Barra,True,False,cattle,2,2,2,PASS,AMA,,25
2439,Porto Seguro,True,False,coffee,1,2,2,PASS,AMA,,35
2440,Vitoria da Conquista,True,False,coffee,2,2,2,PASS,AMA,,35
2441,Ouro Preto,True,False,iron,0,1,1,PASS,AMA,,35
2442,Sabara,True,False,coal,1,0,1,PASS,AMA,,31
2443,Januaria,True,False,fruit,1,1,1,PASS,AMA,,35
2444,Paracatu,True,False,cattle,1,1,1,PASS,AMA,,25
2445,Uberaba,True,False,iron,0,1,1,PASS,LOT,,25
2446,Sao Joao del Rey,True,False,tropical_wood,1,1,1,PASS,LOT,,35
2447,Rio de Janeiro,True,False,coffee,1,2,2,PASS,AMA,,35
2448,Campos,True,False,coffee,1,2,2,PASS,AMA,,35
2449,Vitoria,True,False,iron,0,2,2,PASS,AMA,,35
2450,Sao Paulo,True,False,coffee,2,3,3,PASS,LOT,,40
2451,Santos,True,False,coffee,2,2,2,PASS,LOT,,35
2452,Campinas,True,False,coffee,1,2,2,PASS,LOT,,35
2453,Assis,True,False,cattle,2,2,2,PASS,LOT,,35
2454,Fiji,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2455,Iguape,True,False,coffee,1,3,3,PASS,LOT,,35
2456,Araraquara,True,False,coffee,1,2,2,PASS,LOT,,35
2457,Curitiba,True,False,iron,0,3,3,PASS,LOT,,35
2458,Garapuava,True,False,fruit,1,3,3,PASS,LOT,,35
2459,Lajes,True,False,iron,0,2,2,PASS,LOT,,35
2460,Castro,True,False,grain,1,3,3,PASS,LOT,,35
2461,Desterro,True,False,cattle,1,2,2,PASS,LOT,,35
2462,Sao Miguel,True,False,tropical_wood,1,3,3,PASS,LOT,,35
2463,Porto Alegre,True,False,iron,0,1,1,PASS,LOT,,35
2464,Pelotas,True,False,coal,1,0,1,PASS,LOT,,35
2465,Passo Fundo,True,False,tobacco,1,2,2,PASS,LOT,,35
2466,Santa Maria,True,False,timber,1,1,1,PASS,LOT,,35
2467,Alegrete,True,False,cattle,2,1,2,PASS,LOT,,35
2468,Sydney,True,False,coal,1,0,1,PASS,DNG,,35
2469,Newcastle,True,False,iron,0,1,1,PASS,DNG,,35
2470,Port Macquarie,True,False,grain,1,2,2,PASS,DNG,,35
2471,Ophir,True,False,grain,1,1,1,PASS,DNG,,35
2472,Eden,True,False,grain,2,1,2,PASS,DNG,,35
2473,Wagga Wagga,True,False,grain,2,2,2,PASS,DNG,,20
2474,Moree,True,False,grain,1,2,2,PASS,DNG,,20
2475,Broken Hill,True,False,grain,2,3,3,PASS,DNG,,20
2476,Melbourne,True,False,wool,3,3,3,PASS,DNG,,35
2477,Warmambool,True,False,wool,4,4,4,PASS,DNG,,35
2478,Ballarat,True,False,wool,3,3,3,PASS,DNG,,35
2479,Sale,True,False,grain,3,2,3,PASS,DNG,,35
2480,Beechworth,True,False,wool,3,2,3,PASS,DNG,,35
2481,Swan Hill,True,False,grain,3,3,3,PASS,DNG,,35
2482,Tasmania,True,False,timber,-1,-1,-1,ISLAND,DNG,,35
2483,Brisbane,True,False,cattle,2,3,3,PASS,DNG,,35
2484,Gladstone,True,False,wool,3,4,4,PASS,DNG,,35
2485,Clermont,True,False,cattle,3,4,4,PASS,DNG,,35
2486,Toowoomba,True,False,cattle,2,3,3,PASS,DNG,,35
2487,Townsville,True,False,cattle,4,5,5,PASS,,,35
2488,Cooktown,True,False,tropical_wood,5,6,6,WARN,,,35
2489,Longreach,True,False,cattle,3,4,4,PASS,,,35
2490,Charleville,True,False,cattle,2,3,3,PASS,DNG,,20
2491,Adelaide,True,False,wool,3,4,4,PASS,DNG,,35
2492,Port Lincolon,True,False,wool,4,4,4,PASS,DNG,,35
2493,Robe,True,False,wool,4,4,4,PASS,DNG,,35
2494,Port Augusta,True,False,grain,3,4,4,PASS,DNG,,35
2495,Oodnadatta,True,False,fruit,3,3,3,PASS,,,25
2496,Tarcoola,True,False,wool,4,3,4,PASS,,,35
2497,Perth,True,False,coal,6,0,6,WARN,,,35
2498,Kojonup,True,False,grain,6,1,6,WARN,,,35
2499,Geraldton,True,False,grain,6,1,6,WARN,,,35
2500,Kalgoorlie,True,False,grain,5,1,5,PASS,,,25
2501,Broome,True,False,grain,5,4,5,PASS,,,35
2502,Dampier,True,False,grain,5,2,5,PASS,,,35
2503,Wiluna,True,False,cattle,4,2,4,PASS,,,25
2504,Esperance,True,False,fruit,5,2,5,PASS,,,35
2505,Palmerston,True,False,grain,5,5,5,PASS,,,35
2506,Tennant Creek,True,False,cattle,4,5,5,PASS,,,35
2507,Alice Springs,True,False,cattle,4,4,4,PASS,,,25
2508,Norfolk Island,True,False,fish,-1,-1,-1,ISLAND,,,30
2509,Auckland,True,False,cattle,-1,-1,-1,ISLAND,AOT,,35
2510,New Plymouth,True,False,cattle,-1,-1,-1,ISLAND,AOT,,35
2511,Napier,True,False,cattle,-1,-1,-1,ISLAND,AOT,,35
2512,Wellington,True,False,cattle,-1,-1,-1,ISLAND,AOT,,35
2513,Dunedin,True,False,wool,-1,-1,-1,ISLAND,,,35
2514,Hokitika,True,False,wool,-1,-1,-1,ISLAND,,,35
2515,Christchurch,True,False,wool,-1,-1,-1,ISLAND,,,35
2516,Nelson,True,False,cattle,-1,-1,-1,ISLAND,,,35
2517,Guam,True,False,fish,-1,-1,-1,ISLAND,SPA,,25
2518,Palau,True,False,fruit,-1,-1,-1,ISLAND,,,30
2519,Yap,True,False,fish,-1,-1,-1,ISLAND,,,10
2520,Taveuni,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2521,Saipan,True,False,fish,-1,-1,-1,ISLAND,SPA,,30
2522,Marshall Islands,True,False,fish,-1,-1,-1,ISLAND,,,10
2523,Nauru,True,False,fish,-1,-1,-1,ISLAND,,,15
2524,Wake,True,False,fish,-1,-1,-1,ISLAND,AOT,,30
2525,Marcus,True,False,fish,-1,-1,-1,ISLAND,,,10
2526,Palmyra,True,False,fish,-1,-1,-1,ISLAND,HAW,,10
2527,Gilbert Islands,True,False,fish,-1,-1,-1,ISLAND,,,15
2528,Port Moresby,True,False,iron,0,7,7,FAIL,,,10
2529,Kerema,True,False,tropical_wood,1,6,6,WARN,,,10
2530,Lae,True,False,coffee,1,6,6,WARN,,,10
2531,Madang,True,False,coffee,2,6,6,WARN,,,10
2532,Forte Sao Joaquim,True,False,tropical_wood,3,3,3,PASS,CLM,,15
2533,Targu Mures,True,False,iron,0,2,2,PASS,HUN,,35
2534,Solomon Islands,True,False,fruit,-1,-1,-1,ISLAND,,,15
2535,New Hebrides,True,False,fish,-1,-1,-1,ISLAND,,,15
2536,Santa Cruz Islands,True,False,fish,-1,-1,-1,ISLAND,,,15
2537,New Britain,True,False,tropical_wood,-1,-1,-1,ISLAND,,,10
2538,Novi Sad,True,False,wool,1,1,1,PASS,HUN,,35
2539,Bougainville,True,False,tropical_wood,-1,-1,-1,ISLAND,,,15
2540,Tonga,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2541,Ellice Islands,True,False,fish,-1,-1,-1,ISLAND,,,15
2542,Wallis And Futuna,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2543,Apia,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2544,Pago Pago,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2545,Rarotonga,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2546,Tongareva,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2547,Tokelau,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2548,Niue,True,False,fish,-1,-1,-1,ISLAND,TUI,,15
2549,Tarauaca,True,False,tropical_wood,1,2,2,PASS,,,15
2550,Forte do Principe,True,False,tropical_wood,2,2,2,PASS,,,15
2551,Marquesas,True,False,fish,-1,-1,-1,ISLAND,,,15
2552,Pitcairn,True,False,fish,-1,-1,-1,ISLAND,,,15
2553,Tuamotus,True,False,fish,-1,-1,-1,ISLAND,,,15
2554,Posadas,True,False,cattle,2,3,3,PASS,LOT,,31
